study_id,molecular_profile_id,sample_id,sample_type,sample_class,expression_value
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-S3-A6ZG-01,Primary,tumor,3318.96
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-S3-A6ZH-01,Primary,tumor,7019.92
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-S3-AA0Z-01,Primary,tumor,5549.5
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-S3-AA10-01,Primary,tumor,9375.58
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-S3-AA11-01,Primary,tumor,6177.7
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-S3-AA12-01,Primary,tumor,4425.8
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-S3-AA14-01,Primary,tumor,7668.86
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-S3-AA15-01,Primary,tumor,2362.09
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-S3-AA17-01,Primary,tumor,3155.16
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-UL-AAZ6-01,Primary,tumor,4599.45
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-UU-A93S-01,Primary,tumor,119.392
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-V7-A7HQ-01,Primary,tumor,8806.48
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-W8-A86G-01,Primary,tumor,10852.9
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-WT-AB41-01,Primary,tumor,4297.32
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-WT-AB44-01,Primary,tumor,9982.49
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-XX-A899-01,Primary,tumor,4342.91
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-XX-A89A-01,Primary,tumor,5079.83
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-Z7-A8R5-01,Primary,tumor,16899.9
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-Z7-A8R6-01,Primary,tumor,5026.53
